0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.0,0.0,0.0,27.183931,0.0,3.1222343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2188807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1157775,0.0,4.1801267,0.3178772,0.0,3.8800313,3.5570579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5066733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.168129,0.0,0.0,0.0,2.080534,0.0,7.6231756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2363136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.245873,0.0,3.231655,5.2223186,6.749395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6965222,4.079589,0.0,2.7543979,3.0607975,24.852446,0.0,0.0,0.0,0.0,13.339239,0.0,0.0,0.0,0.0,0.0,19.797094,0.0,0.0,0.0,3.3130634,0.0,0.0,0.0,3.9235709,30.283804
0.0,0.0,0.0,24.815884,0.0,3.408546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7954926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.632759,0.0,7.0165915,0.0,0.0,4.2233377,7.050699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9024606,0.0,3.0300922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3685427,0.0,0.0,0.0,2.468868,0.0,9.644832,0.0,0.0,0.0,0.0,2.989879,0.0,0.0,3.1955836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7411575,0.0,3.4457767,4.926478,5.2457986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.902203,4.6352925,0.0,2.6601257,3.1574087,25.93804,0.0,0.0,0.0,0.0,11.638072,0.0,0.0,0.0,0.0,0.0,19.947481,0.0,0.0,0.0,3.9969914,0.0,0.0,0.0,3.3318925,31.81875
36.881035,0.0,0.0,0.0,0.0,14.521035,0.0,0.0,0.0,18.169538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.713507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.339558,0.0,17.514872,37.49169,0.0,12.316793,14.733673,0.0,0.0,0.0,0.0,0.0,19.174843,0.0,0.0,10.998372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.194991,6.132112,0.0,0.0,15.001997,0.0,11.002657,0.0,0.0,0.0,0.0,5.997602,0.0,0.0,14.028644,0.0,0.7377398,21.54391,0.0,0.0,0.0,24.728615,0.0,0.0,11.021773,0.0,14.1431675,11.729715,12.810995,0.0,0.0,0.0,0.0,5.8386254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.731071,0.0,17.653278,14.667028,44.459366,0.0,0.0,0.0,0.0,18.85107,0.0,0.0,0.0,0.0,0.0,35.962307,0.0,0.0,0.0,14.790464,0.0,0.0,0.0,18.524519,48.85488
20.14191,0.0,0.0,0.0,0.0,4.652384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0184183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7569423,0.0,2.4417837,0.0,0.0,4.40655,4.9418902,0.0,0.0,0.0,0.0,0.0,2.1201813,0.0,0.0,4.837022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.182172,0.0,3.8133311,0.0,0.0,0.0,5.362908,0.0,5.1186366,0.0,0.0,0.0,0.0,1.4641758,0.0,0.0,4.3169127,0.0,0.0,12.099037,0.0,0.0,0.0,16.460766,0.0,0.0,4.409363,0.0,4.3924575,4.5455174,5.015702,0.0,0.0,0.0,0.0,14.673784,0.0,0.0,3.6466792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.856288,0.0,1.6415693,4.3589144,23.84074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.464552,0.0,0.0,0.0,4.4977045,0.0,0.0,0.0,3.2281928,28.444645
21.474241,0.0,0.0,0.0,0.0,5.457693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3331256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4399257,0.0,2.9314458,0.0,0.0,5.2088885,5.8951607,0.0,0.0,0.0,0.0,0.0,3.041808,0.0,0.0,5.61935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.053229,0.0,4.4107924,0.0,0.0,0.0,5.9046245,0.0,5.9110518,0.0,0.0,0.0,0.0,3.0092304,0.0,0.0,5.105761,0.0,0.0,14.5747175,0.0,0.0,0.0,17.971691,0.0,0.0,5.2593083,0.0,5.049668,5.001214,4.6726665,0.0,0.0,0.0,0.0,14.771762,0.0,0.0,8.216253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6397667,0.0,2.090104,5.114677,23.315338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.737816,0.0,0.0,0.0,5.203412,0.0,0.0,0.0,3.1682508,27.99034
8.066747,0.0,0.0,0.0,0.0,4.2086487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055714,0.0,11.345306,5.648675,0.0,3.74289,10.677799,0.0,0.0,0.0,0.0,0.0,27.949793,0.0,0.0,3.4781945,0.0,0.0,0.0,0.0,24.182064,0.0,0.0,0.0,0.0,39.411007,0.0,3.9850962,0.0,0.0,0.0,10.27151,0.0,1.29422,0.0,0.0,0.0,0.0,15.886739,0.0,0.0,4.2560396,0.0,8.079578,9.309456,0.0,0.0,0.0,10.5038395,0.0,0.0,3.7408385,0.0,3.250223,0.0,0.0,0.0,0.0,0.0,0.0,20.696352,0.0,0.0,0.0,29.526896,0.0,0.0,0.0,0.0,0.0,0.0,38.32706,0.0,2.4737136,0.0,3.0879312,2.3551812,38.239044,0.0,0.0,0.0,0.0,5.663058,0.0,0.0,0.0,0.0,0.0,36.11859,0.0,0.0,0.0,4.6958876,0.0,0.0,0.0,1.9671091,47.242393
28.139854,0.0,0.0,0.0,0.0,0.9585705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.098803,0.0,0.0,37.754135,0.0,1.2518768,2.4560566,0.0,0.0,0.0,0.0,0.0,11.063013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.488464,0.0,0.65665513,0.0,0.0,0.0,5.668921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1738966,0.0,0.0,22.749054,0.0,0.0,0.0,24.96413,0.0,0.0,1.5947055,0.0,1.1738509,0.0,0.0,0.0,0.0,0.0,0.0,31.639547,0.0,0.0,36.716816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2902429,0.0,38.0857,0.0,0.0,0.0,0.0,21.926426,0.0,0.0,0.0,0.0,0.0,34.57369,0.0,0.0,0.0,2.0126488,0.0,0.0,0.0,0.74547637,46.18549
19.85359,0.0,0.0,0.0,0.0,15.803839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.781845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.687513,0.0,9.594601,75.54336,0.0,13.477966,15.084349,0.0,0.0,0.0,0.0,0.0,13.55749,0.0,0.0,12.69262,0.0,0.0,0.0,0.0,5.1118655,0.0,0.0,0.0,0.0,0.2865753,0.0,14.88038,0.0,0.0,0.0,21.272667,0.0,11.799748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9111,0.0,0.0,12.974857,0.0,0.0,0.0,13.680708,0.0,0.0,13.385595,0.0,15.513103,13.668121,9.743974,0.0,0.0,0.0,0.0,14.240923,0.0,0.0,30.304356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.406356,0.0,15.43086,14.854819,31.385836,0.0,0.0,0.0,0.0,29.076548,0.0,0.0,0.0,0.0,0.0,25.1007,0.0,0.0,0.0,17.11704,0.0,0.0,0.0,14.70283,38.086727
10.533368,0.0,0.0,0.0,0.0,16.44726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.286963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.226542,0.0,26.253565,0.0,0.0,16.54542,22.729214,0.0,0.0,0.0,0.0,0.0,37.35803,0.0,0.0,17.4078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.844746,0.0,16.89795,0.0,0.0,0.0,14.311532,0.0,23.05796,0.0,0.0,0.0,0.0,46.747635,0.0,0.0,16.651232,0.0,23.64605,5.904478,0.0,0.0,0.0,9.10422,0.0,0.0,16.056164,0.0,16.171904,19.86432,19.214071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47713,0.0,12.762548,16.69931,29.627865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.044437,0.0,0.0,0.0,18.004108,0.0,0.0,0.0,12.765502,37.42435
11.116653,0.0,0.0,0.0,0.0,11.421761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.691364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4892235,0.0,28.26082,0.0,0.0,11.9669285,21.517971,0.0,0.0,0.0,0.0,0.0,43.423485,0.0,0.0,12.9187765,0.0,4.066348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1328616,0.0,11.26558,0.0,0.0,0.0,8.99533,0.0,19.851175,0.0,0.0,0.0,0.0,48.310432,0.0,0.0,11.761402,0.0,25.670078,4.2989597,0.0,0.0,0.0,7.545341,0.0,0.0,11.648123,0.0,10.664561,13.064886,15.585583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.774902,0.0,6.712135,11.750151,38.580124,0.0,0.0,0.0,0.0,16.528587,0.0,0.0,0.0,0.0,0.0,31.008972,0.0,0.0,0.0,12.540268,0.0,0.0,0.0,9.056763,46.06607
20.791124,0.0,0.0,4.469914,0.0,3.5193596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7328115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9096608,0.0,19.454525,0.0,0.0,4.984211,14.964428,0.0,0.0,0.0,0.0,0.0,18.542986,0.0,0.0,6.0289135,0.0,33.592796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.784826,0.0,4.8457384,0.0,0.0,0.0,0.8830788,0.0,12.658248,0.0,0.0,0.0,0.0,30.319437,0.0,0.0,4.449042,0.0,0.0,23.245209,0.0,0.0,0.0,21.684832,0.0,0.0,4.7367263,0.0,3.6754925,4.355261,7.8169436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.955884,0.0,0.93643963,4.474807,43.6911,0.0,0.0,0.0,0.0,12.273526,0.0,0.0,0.0,0.0,0.0,37.072315,0.0,0.0,0.0,3.7928615,0.0,0.0,0.0,1.972355,52.181175
1.7366323,0.0,0.0,0.0,0.0,4.232725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7042646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.832584,0.0,10.686245,0.0,0.0,5.890213,2.5625525,0.0,0.0,0.0,0.0,0.0,6.108708,0.0,0.0,5.0386066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8411183,0.0,0.0,0.0,0.0,0.0,13.164458,0.0,0.0,0.0,0.0,21.739096,0.0,0.0,4.6507773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.739368,0.0,3.9342158,6.7935753,5.8473387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3436246,0.0,5.6264625,6.488465,24.608742,0.0,0.0,0.0,0.0,38.561695,0.0,0.0,0.0,0.0,0.0,17.219116,0.0,0.0,0.0,4.079465,0.0,0.0,0.0,3.4570975,31.604052
25.109234,0.0,0.0,0.0,0.0,6.06931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.70081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.971068,0.0,0.0,4.8842134,11.668373,0.0,0.0,0.0,0.0,0.0,18.355274,0.0,0.0,4.124436,0.0,20.71339,0.0,0.0,8.118185,0.0,0.0,0.0,0.0,39.94542,0.0,5.160027,0.0,0.0,0.0,4.6371083,0.0,1.1405457,0.0,0.0,0.0,0.0,10.613874,0.0,0.0,5.705837,0.0,0.0,18.560947,0.0,0.0,0.0,24.290741,0.0,0.0,3.6477077,0.0,4.436928,0.0,0.0,0.0,0.0,0.0,0.0,31.420109,0.0,0.0,17.511873,13.42597,0.0,0.0,0.0,0.0,0.0,0.0,15.361546,0.0,4.107943,0.0,0.543738,5.0097504,33.379524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.503742,0.0,0.0,0.0,6.501567,0.0,0.0,0.0,0.0,37.492317
16.733456,0.0,0.0,0.0,0.0,9.99173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8949375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.618904,0.0,20.93849,0.0,0.0,8.943299,18.793747,0.0,0.0,0.0,0.0,0.0,34.02454,0.0,0.0,8.828558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3119087,0.0,9.268387,0.0,0.0,0.0,12.190816,0.0,10.493414,0.0,0.0,0.0,0.0,32.431824,0.0,0.0,9.951681,0.0,17.210398,9.732674,0.0,0.0,0.0,13.659431,0.0,0.0,8.935977,0.0,8.684699,9.688579,11.778602,0.0,0.0,0.0,0.0,4.7613077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.652449,0.0,7.041423,8.839636,30.672966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.982792,0.0,0.0,0.0,10.987266,0.0,0.0,0.0,9.515561,35.438934
2.3458128,0.0,0.0,0.0,0.0,13.313263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.632645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.379185,0.0,22.578844,0.0,0.0,11.164178,17.583214,0.0,0.0,0.0,0.0,0.0,31.768297,0.0,0.0,10.679729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3456545,0.0,0.0,0.0,14.511981,0.0,18.140059,0.0,0.0,0.0,0.0,31.484367,0.0,0.0,12.069888,0.0,22.855858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.147693,0.0,11.631603,15.147921,14.674241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.950309,0.0,14.482579,12.839296,26.986633,0.0,0.0,0.0,0.0,42.64421,0.0,0.0,0.0,0.0,0.0,21.596313,0.0,0.0,0.0,13.717943,0.0,0.0,0.0,15.016359,34.835293
6.434356,0.0,0.0,0.0,0.0,8.551813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.627358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.586805,0.0,9.508344,29.805305,0.0,9.687221,6.975696,0.0,0.0,0.0,0.0,0.0,12.895275,0.0,0.0,8.467093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.656974,1.9142451,0.0,0.0,8.176452,0.0,8.025246,0.0,0.0,0.0,0.0,8.895769,0.0,0.0,8.97823,0.0,0.0,3.1829865,0.0,0.0,0.0,0.35629532,0.0,0.0,8.616743,0.0,8.769537,11.272914,11.759225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.599838,0.0,9.634532,8.096942,31.223461,0.0,0.0,0.0,0.0,25.976145,0.0,0.0,0.0,0.0,0.0,25.749802,0.0,0.0,0.0,8.733834,0.0,0.0,0.0,10.316994,39.496185
37.710808,0.0,0.0,0.0,0.0,5.9473586,0.0,0.0,0.0,24.315584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5360224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.240245,0.0,10.908891,0.0,0.0,4.506479,10.604585,0.0,0.0,0.0,0.0,0.0,27.85458,0.0,0.0,3.1334255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.833794,0.0,5.206059,0.0,0.0,0.0,7.961545,0.0,5.9151936,0.0,0.0,0.0,0.0,12.306932,0.0,0.0,6.3545375,0.0,9.1315365,21.393936,0.0,0.0,0.0,29.942362,0.0,0.0,3.4347262,0.0,4.664768,4.4634132,4.216619,0.0,0.0,0.0,0.0,32.153,0.0,0.0,35.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3405166,0.0,3.6641998,4.5849504,40.184013,0.0,0.0,0.0,0.0,2.7155678,0.0,0.0,0.0,0.0,0.0,33.536343,0.0,0.0,0.0,7.2777724,0.0,0.0,0.0,5.569869,41.47075
11.48183,0.0,0.0,0.0,0.0,12.542173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6590405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.986862,0.0,14.686973,31.961731,0.0,10.177314,14.678695,0.0,0.0,0.0,0.0,0.0,25.424381,0.0,0.0,9.767696,0.0,0.0,0.0,0.0,53.948627,0.0,0.0,0.0,0.0,13.520692,0.0,11.290464,0.0,0.0,0.0,12.415719,0.0,6.253818,0.0,0.0,0.0,0.0,1.0930237,0.0,0.0,12.645304,0.0,1.608599,3.744459,0.0,0.0,0.0,9.925617,0.0,0.0,9.270695,0.0,10.574838,7.8917203,5.5571976,0.0,0.0,0.0,0.0,21.712002,0.0,0.0,0.0,45.58579,0.0,0.0,0.0,0.0,0.0,0.0,43.823944,0.0,8.957879,0.0,7.2001586,10.274263,28.705908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.291319,0.0,0.0,0.0,11.103455,0.0,0.0,0.0,7.745018,38.098804
1.0131679,0.0,0.0,0.0,0.0,11.394735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.023303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.831512,0.0,14.939935,0.0,0.0,9.675902,11.453949,0.0,0.0,0.0,0.0,0.0,13.048164,0.0,0.0,9.739941,0.0,25.860477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.588883,0.0,9.590377,0.0,0.0,0.0,6.225247,0.0,14.742499,0.0,0.0,0.0,0.0,20.496687,0.0,0.0,10.820495,0.0,0.0,2.6033618,0.0,0.0,0.0,3.1967854,0.0,0.0,9.406406,0.0,9.990682,9.977499,6.3703656,0.0,0.0,0.0,0.0,0.3110443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.529219,0.0,8.6485195,9.466809,26.465536,0.0,0.0,0.0,0.0,28.71555,0.0,0.0,0.0,0.0,0.0,22.818321,0.0,0.0,0.0,11.455122,0.0,0.0,0.0,7.208433,35.734585
21.02519,0.0,0.0,0.0,0.0,2.524741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77603775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.913218,0.0,1.64344,21.797192,0.0,4.540197,4.493507,0.0,0.0,0.0,0.0,0.0,11.956284,0.0,0.0,3.635612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.617658,0.0,3.6287653,0.0,0.0,0.0,3.9235556,0.0,0.9778735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3785899,0.0,0.0,16.980915,0.0,0.0,0.0,17.992231,0.0,0.0,4.4456854,0.0,3.5551884,2.6987255,1.3241421,0.0,0.0,0.0,0.0,18.194645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2608457,0.0,5.0412164,2.7170265,37.991673,0.0,0.0,0.0,0.0,18.703089,0.0,0.0,0.0,0.0,0.0,33.32339,0.0,0.0,0.0,2.4815567,0.0,0.0,0.0,3.078069,45.3736
22.060013,0.0,0.0,0.0,0.0,13.25947,0.0,0.0,0.0,10.1542225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6045,0.0,11.918456,31.448011,0.0,13.603356,12.206187,0.0,0.0,0.0,0.0,0.0,21.768658,0.0,0.0,12.696068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.284184,0.0,13.439929,0.0,0.0,0.0,18.327217,0.0,11.397543,0.0,0.0,0.0,0.0,2.6219943,0.0,0.0,13.518104,0.0,0.0,9.059311,0.0,0.0,0.0,16.134573,0.0,0.0,12.562794,0.0,12.439382,12.670956,10.842865,0.0,0.0,0.0,0.0,20.613432,0.0,0.0,21.840914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.508991,0.0,13.78493,12.554609,38.409122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.972374,0.0,0.0,0.0,13.665034,0.0,0.0,0.0,14.007499,46.87336
2.3479726,0.0,0.0,8.964069,0.0,9.37805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.508134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.437206,0.0,20.211214,0.0,0.0,8.853345,15.088216,0.0,0.0,0.0,0.0,0.0,35.31372,0.0,0.0,9.488845,0.0,3.2110786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.961356,0.0,0.0,0.0,7.5792313,0.0,14.416817,0.0,0.0,0.0,0.0,43.82914,0.0,0.0,8.993611,0.0,26.712029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990659,0.0,8.826392,13.298731,14.642688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.168306,0.0,5.9400926,8.932869,37.728592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.022045,0.0,0.0,0.0,9.961077,0.0,0.0,0.0,7.816804,45.92657
19.076496,0.0,0.0,0.0,0.0,4.630083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025186174,0.0,25.044172,0.0,0.0,2.5273767,22.386932,0.0,0.0,0.0,0.0,0.0,43.742184,0.0,0.0,4.071268,0.0,17.512094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.832095,0.0,3.4259243,0.0,0.0,0.0,2.2036083,0.0,8.108266,0.0,0.0,0.0,0.0,45.84631,0.0,0.0,4.485457,0.0,23.79459,11.003601,0.0,0.0,0.0,14.049916,0.0,0.0,2.7602928,0.0,3.0806677,3.7118871,4.1580873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.591881,0.0,2.142395,0.0,0.0,2.5110373,53.717903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.68604,0.0,0.0,0.0,6.46653,0.0,0.0,0.0,0.0,61.49907
0.0,0.0,0.0,51.463375,0.0,2.353094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0108757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4146488,0.0,0.0,14.491164,0.0,2.1241002,0.42987838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1529927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0735743,0.0,0.0,0.0,2.7876852,0.0,5.614075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.183607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2949367,0.0,2.6494815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100736,0.0,1.6780273,2.3041866,24.14772,0.0,0.0,0.0,0.0,2.0589988,0.0,0.0,0.0,0.0,0.0,17.096941,0.0,0.0,0.0,2.2985404,0.0,0.0,0.0,0.50125706,29.010572
